"Actual","Predicted"
4.643,2.10660314534083
1.789,2.60494690942664
3.254,2.52532519673457
1.943,1.98930703417913
0,1.24673352767499
0,2.170483824423
4.828,2.3667914305808
4.267,2.59611964170631
3.542,2.48622802998402
3.873,2.31673824634128
0,2.5195261400011
0,2.62645116827307
0,2.02874656600349
0,2.50327721212741
2.564,2.45096399521691
4.855,3.16318401569899
0,2.51032892071669
4.512,2.79321447997668
0,2.17045609104219
2.401,2.46835904652771
4.558,2.37123447722935
0,2.39753995127592
0,2.49225711363342
1.638,2.01352820647463
2.79,2.41152928478405
0,1.39626490025046
0,2.18916764378029
0,2.42862749528881
0,2.38228663518178
0,2.13700510605474
4.613,2.77323001970594
4.21,2.63337436555776
4.53,2.40158964830634
1.756,2.60946577844146
0,1.55856516113032
3.756,2.56371921128305
3.047,1.30768101350165
2.28,1.86206124039496
4.034,2.2629670833447
4.882,2.33595513260527
2.203,2.29391887764281
4.895,2.55606814452883
1.631,2.56904246396465
4.628,3.02535263543286
0,1.42621991844523
2.471,2.2401355215461
2.152,2.67317100208704
4.151,1.8139176314019
4.704,2.42290381445068
3.158,2.51824658371127
1.613,1.93022975703643
2.527,2.52786506440061
4.768,2.47623250370139
4.17,1.76778222333238
3.766,2.45425997749343
0,1.821069781049
2.019,2.79344711807358
0,2.19347719408994
0,2.61188242775823
4.166,2.52330208475971
3.172,2.47042262032801
0,2.48524437324077
2.997,2.58361429541908
3.318,2.46003508850476
0,1.92540884588198
0,2.53754221127642
3.431,2.46897501820929
4.114,2.5800404875149
2.891,2.52280534180534
4.876,2.68817888272425
0,2.2062317356338
4.352,2.27807714232293
2.737,2.55366050201846
0,2.42490673212291
4.336,2.58825100089687
0,2.68691607102256
3.52,3.20823094843281
2.176,2.48166720686632
0,2.41748783288717
4.725,2.73352247859705
4.038,2.43035273275733
0,2.05107925175404
4.873,2.74607687054364
3.406,2.53574653910946
0,2.15694330172638
0,2.59895900880635
1.092,2.57891187728306
2.679,2.60607341662554
3.068,2.92589178010868
4.713,2.54659439622012
0,2.39958142838726
1.74,1.3715225020244
3.274,2.3086599368992
1.728,2.44212839575383
3.627,2.17757394670658
4.383,2.14470690590557
0,1.85679300937662
4.976,2.03145326524651
3.832,2.51723381593812
2.7,2.65616988270419
3.564,2.51260230559787
3.355,2.87989205479161
0,2.22494079278192
4.743,2.50437847096555
3.309,2.30193085697073
2.761,2.26356129058198
1.907,2.20510712246531
3.691,2.71105389186417
0.74,2.42163901766002
3.83,1.69133956243643
0,1.11825116387345
4.631,2.52527898281373
