"Actual","Predicted"
4.531,2.4126940319783
3.952,2.51829142239323
0,2.46356951244137
0,2.39261833942292
3.454,2.43926870203857
1.929,2.64444175376288
2.684,2.63659902481592
2.256,2.17898244139027
0,2.52938959773117
3.603,2.89779348457107
2.468,2.78895985055027
4.281,2.44085390535225
1.894,2.71519327943655
4.098,2.69616016530932
0,0.850143194334846
2.758,1.33605645388997
4.169,2.53127228978969
0,2.36293729960576
0,1.42403468589919
0,2.55542949026202
2.543,2.69097812832547
0,2.25402365140128
3.636,1.91639488865942
0,-1.52728884157276
0,1.6521898078122
3.614,2.49592980111647
4.187,2.60357597558544
3.497,2.35759936295386
2.014,1.73096652940157
0,2.39006032207165
3.439,2.63309175316182
4.056,2.86368917186928
0,2.57820471848713
2.826,2.45028876480892
0,1.71581182902579
1.865,2.51109079269172
0,2.3923704099114
0,2.5470813535574
1.815,2.54287419517713
4.079,2.35611285546286
0,2.67373048534175
2.893,2.78052650472745
4.566,2.57192914596366
1.575,2.48356632452091
2.254,2.54538524593838
4.368,2.14960411059933
3.536,2.56832114608678
4.053,2.78111072459534
3.595,2.57412669748003
3.739,2.4682825293157
2.594,2.5036413442547
4.485,2.16001070265496
0,2.41510586434538
0,2.74031455176729
1.864,1.07433443547816
3.442,2.62299814791669
2.51,2.4313244893276
0,2.55822837893702
2.631,2.76581182100282
1.182,2.39880595694166
4.584,2.3500013612289
2.827,2.62795138094527
4.201,2.60546903482214
0,2.61463272993863
0,2.45799051423863
0,2.59915498916861
0,2.37389100669149
0,2.46951451328395
0,2.18143784324811
0,2.717098784464
0,1.65450046690073
4.356,2.20357659121935
4.068,2.7410201186424
2.075,2.19088821728149
4.718,2.82851995635793
3.591,2.95718351416054
3.061,2.43997065203231
4.368,2.51390955508398
0,2.14879109536524
3.131,2.88199021463342
4.834,2.43156068000192
2.786,2.35553407684721
2.381,2.38595841303525
2.705,2.81078340241359
2.163,2.30692928340288
3.352,2.31722856543032
2.432,2.81356156234518
0,2.048199810743
0,2.44080488916498
0,2.94886153292458
3.381,2.76423312718519
0,2.0088494307866
2.4,2.40983445489584
0,2.84166249327027
4.157,2.55229900202282
1.3,2.01163010257502
4.092,2.67204353154382
2.54,2.3683930529974
3.048,2.27431860486767
3.249,2.86216869902862
0,2.31242711213183
2.776,1.95135429307981
3.558,2.58012976954035
0,2.62661757602163
2.98,3.15896385436429
1.34,2.30957799754203
3.61,2.56572954440454
2.945,2.94036308671173
3.267,2.19150542670965
2.998,3.15198080429586
3.808,2.30721399261444
2.04,2.56404436047495
0,1.86095031712696
3.353,2.40750510411522
4.042,2.75726297953538
2.509,2.73641224658143
0,2.17642044996657
4.078,2.43443714782612
1.308,2.27141128221602
2.275,2.73652994389406
4.724,2.62588132966089
4.131,2.43720298323194
0,2.28978857611379
4.01,2.65549475174434
3.999,2.36391754459421
4.079,2.67392505783802
2.447,2.2089126275045
4.395,2.6593402898625
0,2.46949926957115
3.627,2.50572104706934
2.208,2.74750342802423
1.901,2.46963649792066
0,2.4902087033135
0,2.57947986929749
0,2.02776925461688
3.632,2.52346058031756
0,2.23244297914537
4.422,2.65449569285828
0,2.86097783703329
1.574,2.45182824229459
0,2.08981679366733
0,0.34005241119204
0,2.48273910990364
0,2.97844366329901
0,1.91851010415375
4.098,2.6377567015691
4.329,2.54908077282379
3.631,2.64383597548951
4.11,2.44448016760909
2.058,2.63734096625856
4.022,2.18606243391399
4.398,2.33888360161927
2.482,2.69018475647715
0,2.30477545869185
1.975,2.38150541992231
2.388,2.48083488762544
0,2.83408191615503
1.533,2.46854654731256
0,1.8894153230116
4.321,2.57499446100921
2.665,2.49837019080074
0,2.28197230070438
0,1.79214247402766
4.162,2.49100735105824
4.567,2.55536304570296
3.876,2.4546493592452
0,2.46345934611197
4.554,2.31371056813987
4.072,2.43629306573453
3.131,2.4862445225768
3.461,2.54197827442958
0,2.52936102647479
0,2.3063084964877
1.49,2.44752505084207
0,1.96538760014057
0,2.20077939759051
3.512,2.44505607050253
0,2.57950971681038
1.978,2.70146381011419
3.196,2.45826199983039
1.555,2.39082748376418
3.649,2.53469831780932
0,2.55046139681723
0,2.51298804315462
0,2.51176597834124
3.939,2.57477549922362
2.41,2.71825399508999
3.667,2.77373534836488
4.276,2.49137590805218
4.52,2.33834895202076
3.594,2.48880538391361
0,2.66649082957693
2.15,2.65048318398646
3.606,3.18803123171097
3.218,2.29275239866339
0,2.24802045234746
3.808,2.34581539927737
3.843,2.54202527993295
4.054,2.35066871758649
0,2.80749672526062
2.035,2.90182477066879
1.973,2.44376517802413
4.547,2.53597881109049
1.624,2.42433600105508
3.169,1.56443367787356
3.65,2.24183000438519
0,2.332524024904
0,2.12818716404572
4.18,1.79330998196811
2.15,2.59010486277705
4.61,2.32771336402814
0,2.30992849868522
2.444,2.312540385976
4.493,2.48979253390636
3.218,2.54184933351706
3.966,2.39225387846243
0,1.79549975359189
2.235,2.20563936837912
3.019,1.69584184267872
3.955,2.39905701663558
3.809,2.46682326536778
4.46,2.47064190478453
2.271,2.59448175489352
1.044,2.47198902605553
3.371,2.39571147824828
0,3.06408260148485
3.965,2.56151748616729
0,2.49472042420488
3.4,2.25717681501652
4.4,2.64345637607868
3.434,2.5548572098299
0,1.37958141724991
0,2.26066672098219
1.392,2.3461941277063
0,1.76138916196929
3.539,2.564172682656
4.679,2.16064739542583
