"Actual","Predicted"
2.081,2.35027127900569
3.056,3.11789306922135
2.624,2.63450461782635
1.458,1.34838818083026
4.832,4.39925688119162
0,0.464892147619048
1.923,2.9161205929653
1.896,2.2351300086014
3.922,3.05565825757576
3.195,1.56879310759794
2.731,2.5973657464986
1.928,0.752452628571428
3.039,3.5947334824076
0,0.915409928571429
0,0.592752581619205
0,0.6035963
2.903,2.62853816390849
4.676,4.18500109271284
2.677,2.77739142799019
4.685,3.03719674698924
0,0.377926266666667
0,2.18504787053724
3.138,3.04840420299947
0,0.442630761904762
3.11,2.97304649520202
3.316,3.01429369835165
1.207,2.22334533993507
0,1.053509
0,1.29692002222222
4.619,4.54178373245061
0,1.57506180228673
2.968,2.68758430879589
0,0.536525211111111
2.383,2.85464747363384
3.899,4.11990093286255
4.852,2.23202062424243
0,2.22627612676078
4.711,4.26774832229992
3.681,2.65191992929293
2.868,1.94517835413575
0,0.811546795238095
3.298,3.43848119394469
3.354,2.7312868491342
3.792,3.36319895074555
2.785,2.30930276071585
0,0.744754166734144
0,1.20158332654394
0,0.922730019047619
4.394,3.86935369488007
0,2.75613334555556
1.957,2.86613765500491
0,1.51705127808303
4.679,3.87300896154255
0,0.0021111999999993
4.531,4.32540442306027
3.952,2.691598046337
0,0.379457433333333
0,0.842480215873016
3.454,3.04477210439735
1.929,1.92351791566072
2.684,2.77596324039177
2.256,2.30119825905219
0,1.81100315555556
3.603,3.58003389102515
2.468,2.68338360603512
4.281,4.06032733068989
1.894,1.94053404950586
4.098,4.16857263292263
0,0.139963957575757
2.758,2.82395667032003
4.169,3.30221344424496
0,0.318431966666667
0,0.032629666666666
0,2.71206212754435
2.543,2.20932916152152
0,0.810653233333333
3.636,2.48942634480989
0,0.00321759999999936
0,0.0528782666666663
3.614,4.05986697150604
4.187,3.90721193259684
3.497,2.98260026840132
2.014,1.80521252602475
0,0.882600894397759
3.439,3.0258988795069
4.056,3.68035881025641
0,1.42658936428571
2.826,2.96011229603174
0,0.0472341666666662
1.865,3.9041842410496
0,0.309820958333333
0,2.02763189896801
1.815,2.56605650933676
4.079,4.00352931089368
0,1.87479465532245
2.893,2.54006382380952
4.566,4.35704925714286
1.575,2.83012917539683
2.254,2.78512764032017
4.368,4.24392326179937
3.536,2.84918525186893
4.053,1.22774401904762
3.595,3.7858817959485
3.739,3.92036453757708
2.594,3.70664551053391
4.485,3.97207176823177
0,1.72954723333333
0,2.46137400087719
1.864,1.83334005470718
3.442,3.20941015238095
2.51,2.67206089997895
0,0.814074961904762
2.631,2.87329757900294
1.182,1.49076560704012
4.584,4.66829920254059
2.827,2.66954723610834
4.201,3.10121931284842
0,1.3874584556391
0,0.803973284415584
0,1.18776827936508
0,0.291146166666667
0,0.846731220512821
0,1.25402701428571
0,0.359642166666666
0,0.990428188888889
4.356,3.79811534860119
4.068,4.04735482914238
2.075,2.269179880977
4.718,1.69809272554113
3.591,3.28295248855788
3.061,3.56988143462093
4.368,2.02834233716153
0,1.56500913931624
3.131,2.73505989833932
4.834,4.07717989325397
2.786,2.91707098505653
2.381,2.20063125492637
2.705,2.70161461915314
2.163,3.49143112608505
3.352,2.87088898116883
2.432,2.30724096116498
0,0.149355128571428
0,0.41819069047619
0,2.03088591904762
3.381,2.47639831241504
0,1.15545733333333
2.4,2.15307676855998
0,0.6673318
4.157,2.98456892103484
1.3,1.30230861019534
4.092,3.41081911449661
2.54,3.26555206217338
3.048,2.88309752940628
3.249,2.59486054011668
0,0.462022816666667
2.776,3.37676506257188
3.558,3.57208572013554
0,1.46562884347826
2.98,3.01030409438339
1.34,1.93643087713095
3.61,3.67091841630591
2.945,3.41430020873016
3.267,3.30477702967033
2.998,2.99375847142857
3.808,3.13416711180779
2.04,2.86637702619048
0,1.01182247142857
3.353,3.1449728741342
4.042,3.57582045830181
2.509,2.85103918610664
0,1.30629887333333
4.078,2.92059097887446
1.308,1.28077445003526
2.275,3.32590165726713
4.724,4.55457651176047
4.131,3.56823275190192
0,2.93405614025974
4.01,4.15558817180466
3.999,3.25081026882564
4.079,2.85901986666667
2.447,1.48241217408281
4.395,3.39624361068017
0,1.18020396962482
3.627,3.80680761780419
2.208,2.33796432504722
1.901,1.86785941307096
0,0.692761433333334
0,0.164560195238095
0,1.72189653665224
3.632,3.25694003866069
0,0.0473919666666663
4.422,3.00279613864469
0,0.612066688095238
1.574,2.31091090200381
0,1.1180549
0,0.0182571999999996
0,0.0959717333333332
0,0.36578616025641
0,0.453461133333333
4.098,3.56725736370296
4.329,4.62250939197041
3.631,3.01070082470447
4.11,4.09966332112047
2.058,2.29775136881289
4.022,3.56816634639529
4.398,2.17688033011696
2.482,2.78796507075128
0,0.347218795238095
1.975,1.93350076500106
2.388,2.28973775171384
0,1.34989381947497
1.533,1.54576652823725
0,0.363036469047619
4.321,3.3737051408663
2.665,3.34596294253716
0,0.660948064102564
0,0.805579226293996
4.162,4.66597136355624
4.567,4.59246101562327
3.876,3.76039782611832
0,0.0287142333333329
4.554,3.44769534437229
4.072,3.54786883994491
3.131,3.34227980184961
3.461,1.23591670565657
0,2.52766764738931
0,1.25921215100854
1.49,1.55865023102496
0,0.15815269047619
0,0.435307433333333
3.512,3.59813929849441
0,0.234634356709957
1.978,2.08505830609479
3.196,3.1115523
1.555,1.53244454500585
3.649,3.60806810468363
0,0.209853733333333
0,1.50446448484849
0,1.83870423376624
3.939,2.31809892467586
2.41,2.8690403010025
3.667,3.22304512623583
4.276,3.99097924097463
4.52,3.96097202073762
3.594,3.20712230708827
0,0.8446285
2.15,2.03711773586458
3.606,2.54605343173621
3.218,2.09545525156512
0,0.919851311904762
3.808,3.25503493304274
3.843,3.9076269321332
4.054,3.37975244264343
0,0.501471075438597
2.035,1.83060729087837
1.973,1.72385075555837
4.547,3.34058524565435
1.624,1.6274593894437
3.169,3.35726226814672
3.65,2.86436963381963
0,1.23765416666667
0,0.2875253
4.18,4.12269357958065
2.15,2.04816665147145
4.61,4.44881670166924
0,3.55335047080936
2.444,2.44528773858675
4.493,3.75673809682539
3.218,2.70500301931402
3.966,2.89902572804091
0,1.49315703615953
2.235,2.28314444588432
3.019,2.80717559505494
3.955,2.96531849698407
3.809,3.09917452037037
4.46,4.39659016336617
2.271,2.43598633575869
1.044,2.08380237010934
3.371,3.59428565391745
0,1.67131688333333
3.965,3.79926203781774
0,1.39555975140415
3.4,2.39388134996193
4.4,4.23303090207351
3.434,3.68834982035858
0,0.191322311111111
0,2.67748746428571
1.392,1.26228995186978
0,0.0673333999999998
3.539,4.20242033718839
4.679,4.30021592665435
2.371,2.91547046862485
0,0.455609727272727
1.855,2.08618020373514
3.651,3.75198833656899
0,0.560767366666667
3.801,3.84595265020115
0,1.51386333968254
1.35,1.33761555788654
4.136,3.84118775464396
4.545,4.65291298441881
1.836,1.82658441754142
2.932,3.03680485449485
1.894,2.25073694467241
1.505,1.42411397603703
0,1.6383110289056
2.26,2.25426495578363
4.97,3.30939533525086
3.417,2.99595463583402
1.932,2.43444972142857
0,0.4219965
2.388,2.71677062981701
3.014,2.79544605195818
3,2.72436225509031
2.075,2.01605800304421
4.183,3.70741643998779
2.9,2.7813706370845
3.923,3.95577967849927
3.901,3.92054178279366
3.144,2.89613049546124
0,1.49004818333333
4.276,3.85604781419524
4.857,3.8616466838659
0,2.72065604199135
3.214,3.27194395711163
4.097,4.10491668966888
3.914,3.53648695827617
0,0.657410405555556
1.398,1.44341922794889
3.532,3.59780279784288
3.287,3.363118887873
2,2.4245493543956
0,0.74881823003663
2.219,2.14204761247966
2.84,2.05251348524615
4.61,2.86563061428571
2.677,2.73044564633622
4.886,4.23496332527342
3.831,2.35512379044238
4.705,2.92329407464202
3.781,3.52284392411212
0,0.333909733333333
3.214,3.07161587399148
4.603,4.2981140545954
3.025,2.48397645555556
3.084,2.40502232953095
0,1.87627298333333
0,1.39787010952381
3.347,2.39702934207813
1.236,1.43427290767164
0,3.01609030566453
0,1.40896188875732
0,1.65529323333333
0,0.332940733333333
4.889,3.56936754056234
0.97,1.58197391990534
0,0.467443680952381
2.225,2.306251985441
0,0.374608266666667
0,0.972251833333334
4.174,3.51630785569488
2.187,1.91030517331725
4.455,4.53298658928387
0,1.38726451904762
1.997,2.55521224417257
4.993,2.99805668809558
2.825,2.82409980530059
3.162,3.02611665548814
4.186,4.03406220369701
3.096,2.69974010069477
4.619,2.70810026883117
2.036,1.82021143330905
4.348,3.69316848122127
4.469,3.92313451361416
3.225,3.53470277532375
2.627,2.28303246341437
0,0.93937663939394
3.193,3.07747675612721
4.422,3.88867782569155
4.352,2.5872697068585
0,1.94616376115288
3.91,3.33542355757576
2.44,1.92372721465089
2.137,3.09392075296329
4.665,4.04934021044421
0,1.1206026968254
3.634,3.56560238503835
4.145,2.41540625634921
0,1.07492116666667
2.701,2.38534112450476
0,0.4512533
0,0.491615030773574
1.488,1.66605237285321
1.719,1.75557586226306
0.784,1.16047040739577
4.503,3.93932801428572
1.801,1.95469643716908
3.378,3.36548221039419
2.991,2.02826996969697
4.318,3.2832991547619
0,0.108281466666667
0,0.1367794
2.158,1.92428377960366
0,0.183807733333333
2.011,2.30762524945887
3.252,3.28369947177668
2.928,3.28392004575147
2.163,2.21849374897635
3.168,3.37185202056158
0,1.40628668538462
4.548,4.48325868501208
0,1.80129438545417
4.224,4.21747918794596
4.018,3.33746857089213
2.095,2.57188189751929
0,0.3501032
2.542,2.00246313902862
2.381,3.18947676400225
2.818,3.01913984224538
0,0.0112047999999992
4.137,3.95865665344393
3.234,3.1824478890692
1.756,1.32584232279942
3.896,3.54912981038961
4.16,4.47481928997796
0,0.56375438968254
3.677,3.3151202175115
0,0.963544766666667
0,0.162178066666667
0,0.646010264102564
0,0.273664466666667
3.289,2.58362492405372
0,1.13285538076923
0,2.02028341213819
3.385,3.32971739198992
0,0.526008577705628
3.369,2.8738706343214
2.133,2.44679973244845
4.223,4.0646366288767
2.251,2.66771115697059
0,2.58653904761905
1.063,1.25493466063782
0,1.70959313205585
2.143,2.61738106320645
4.47,3.06380014729438
2.089,2.31203272744478
3.887,3.18859997196994
2.476,2.30234786688312
0,1.36627528888889
2.452,2.2386908351854
1.933,2.65692651056536
2.824,2.95298043248973
3.447,3.85092245652527
2.527,3.26262997580582
0,0.0412178333333331
0,0.00483853333333258
4.093,3.00176341866029
3.369,3.18202872602554
2.942,2.63994140981663
4.127,2.34326882170215
4.308,3.19200560541725
2.64,3.12925533548554
0,1.52983801028138
0,0.140503666666667
0,1.36705457977621
0,0.18976
2.871,2.71069437148714
1.315,1.32623457606836
2.801,2.72715274920635
0,1.34054198080808
4.68,4.30524425238096
1.749,1.87738984678363
4.188,4.00939099585382
4.334,3.38988912045471
3.16,3.57782955238095
0,0.39219639047619
1.793,2.0691761012352
0,0.303485133333333
0,2.04067673663291
2.803,2.90744550558034
0,0.1462299
3.375,3.46418179426129
0,1.1792158
1.608,1.55576184741122
0,0.148458692028985
0,1.45410514285714
1.253,1.44511403182181
0,0.200434338461538
1.42,1.55990906260711
4.747,4.19368938737928
3.412,3.85781344061552
4.742,4.57427721820985
3.12,2.93380376412678
0,0.8760631
4.746,4.11167946190477
2.843,1.57866075186059
0,0.919961247619047
0,1.27714146535948
0,0.50517563030303
3.294,3.14799400666921
4.904,4.66089376763792
0,1.60320874960318
3.12,3.38890792306027
3.892,3.38581773223443
0,1.62584767086835
2.935,2.87549733918762
3.168,3.25773379549578
1.817,1.95051104255988
0,0.00272733333333265
3.612,2.82497188644689
3.715,3.21834393756472
0,1.34074682957393
0,0.579166061904762
4.852,4.52151137200899
4.41,3.07289567076217
0,0.181481766666667
4.017,3.60457505536748
2.434,2.65052209312922
2.83,2.55968200485302
3.496,3.5653237536987
0,0.00272733333333261
2.914,3.43764778875531
3.431,2.69092614457633
1.668,3.5841930556305
3.007,3.29681881107796
3.874,3.96992092358816
0,2.31748536666667
0,0.3937321
3.112,2.88693961053964
2.207,1.73901575375364
4.025,3.99484911893904
0,0.0529506529411763
0,1.58691190952381
0,1.97343053463203
1.728,2.14327056195781
1.634,1.78991602008139
0,1.17105718644396
0,1.96145533689673
0,1.54800793896104
1.884,1.92039710830905
0,0.0671079999999997
0,0.0129180999999994
2.792,2.92527028485958
0,1.46328233145429
3.974,3.28297555783497
0,1.42609343333333
0,0.0621095999999999
0,0.509174397619047
1.902,1.89221591988964
3.595,2.61145160614035
3.587,4.48861789285714
4.757,4.37701704057441
2.307,2.80211362126953
4.227,3.92594908031968
2.427,2.93499841639497
0,1.61903692936247
1.557,1.79709562932043
4.444,4.39331857742025
3.526,3.3486872015199
3.99,3.9890482445144
4.735,2.96955728774001
4.379,2.83787212777778
0,0.1758992
3.514,3.0875505021312
4.761,3.57880333438731
0,1.46947616190476
3.797,2.25391155037945
3.13,2.78253442790966
2.679,1.95897306264368
1.526,1.55700789973627
4.729,1.02216791666667
0,1.70474331094815
4.769,2.02311775238095
0,2.05775256450216
1.99,1.71047807549497
1.927,2.7146226534788
2.183,1.83761809943916
0,2.07388309610389
3.985,2.39359156336854
0,2.07461334164714
1.469,2.29025264950729
1.936,2.44166083042903
2.692,1.82451615339595
2.792,2.54927768803024
3.916,3.63614025049395
1.766,1.94855600618695
3.649,3.89158847560815
4.174,4.19208976215176
3.009,3.16424139891775
4.213,4.03816405241078
3.406,3.04674243736676
4.182,3.22380435091576
0,2.94919238771066
0,0.859241528571429
0,1.2381937952381
2.067,2.25081938298123
1.608,1.58271129524184
3.617,3.51123511190476
4.741,4.11265405481766
0,0.684125726475279
3.411,3.11513232413364
0,0.864959679197995
4.661,3.55990722573403
3.17,3.07006015633402
0,3.76496500654267
0,0.508342
0,0.721895277777778
3.913,4.09299723561994
2.072,2.95763377979856
2.218,2.84839126551795
3.834,4.18908307610784
0,0.325762166666667
4.003,3.88133226388336
2.321,2.08809348599219
4.469,3.97646427619048
3.17,2.85693915421245
4.226,4.23608817655678
3.914,3.07913206469212
2.524,3.12903027230875
3.719,3.3337012352521
4.63,4.6137662833124
3.789,4.2466380560038
0,1.65412150462388
4.41,4.17974549528286
2.81,2.68092545280488
0,0.974745822055138
3.597,3.30915132777778
2.67,2.91044821969697
3.526,3.60838451996892
0,2.58265878229701
4.872,4.52877251247602
0,2.53884547467911
3.292,3.56735980300447
3.613,3.95853900015458
2.073,1.64122449536748
2.366,2.62893276986981
0,1.79340005991494
1.457,1.61816723551247
2.849,3.34147192493744
0,0.8691727
4.024,3.73619703838383
2.361,2.93744018194217
4.425,3.99938835284483
4.735,4.15665905555556
0,0.501489366666667
2.244,2.59039846013555
2.945,2.85353850743296
0,0.888762958263305
0,1.11325740238095
4.63,3.92808262710623
1.586,1.29863350074368
0,1.41189189047619
0,1.71990707238703
2.25,2.25749326548694
0,0.563906133333333
3.605,3.38570168530796
2.714,3.0198739317604
0,1.5868797020889
4.87,3.56089928165168
4.079,4.0043522797449
3.359,3.49242823042187
0,0.279936004761905
0,0.8613354
4.177,3.54629460885851
2.863,2.5815391703824
3.242,2.90374667352517
4.9,4.29826779047619
3.187,2.12253125942146
2.382,3.4109810223465
0,0.718956407246377
4.468,3.8541001446054
0,0.179371633333333
3.443,4.36995646854869
3.609,1.86534576466516
3.669,2.79189814709805
4.158,0.882294785714286
2.452,2.79748606190476
2.679,3.09002528139514
1.741,1.90712759382909
0,2.71701271571679
0,0.175004833333333
0,0.166673233333333
0,1.78830451125541
0,0.876904666666667
2.56,1.78857023939393
3.939,3.30606143304473
4.643,3.67768731653839
1.789,1.97251101695378
3.254,2.96882636902115
1.943,1.59992590252784
0,0.847532272494173
0,2.32259729701884
4.828,4.11615380951956
4.267,3.49838932486286
3.542,3.98025897205353
3.873,3.53097853184086
0,1.78458484444444
0,2.15727472830087
0,0.480423006746032
0,0.81728248974359
2.564,3.22142939985123
4.855,3.62282893027131
0,2.17867607086835
4.512,3.0383027009768
0,0.0984444333333332
2.401,2.82019530611802
4.558,4.16445699435178
0,0.146133066666667
0,1.80162563912231
1.638,1.78319955512021
2.79,2.41494111666667
0,0.0223244999999993
0,1.60914135082695
0,2.05631503711485
0,0.392498038095238
0,2.20177253083213
4.613,3.16012105476191
4.21,4.21864144743492
4.53,4.61603622980925
1.756,2.35703050121123
0,0.152223066666666
3.756,4.11968453218394
3.047,3.04429159811806
2.28,2.08226524264069
4.034,3.50458974102795
4.882,4.68218155492154
2.203,3.78205090570265
4.895,4.00719783600901
1.631,1.83812537813539
4.628,3.44890952165696
0,0.1744875
2.471,1.90625894001496
2.152,2.28419972941895
4.151,4.13511682631725
4.704,2.75371783012257
3.158,3.44402351380536
1.613,1.88661962045487
2.527,2.54055343605284
4.768,2.67038736111111
4.17,4.10083107958065
3.766,3.60115146009948
0,0.595126861111111
2.019,2.50205335814682
0,0.906980792424242
0,0.258498185714286
4.166,4.01018919817962
3.172,2.86017902660367
0,0.720460328571428
2.997,2.98889500328678
3.318,1.74204190844156
0,0.366862977777778
0,1.44176296839081
3.431,3.05315971269841
4.114,3.8418874927939
2.891,3.34207191649854
4.876,2.39889568396054
0,0.704720864102564
4.352,3.29237136349206
2.737,2.4833332898965
0,0.251417739393939
4.336,3.7075554315714
0,0.609188074891775
3.52,3.26372616928989
2.176,3.18418424590964
0,1.59525466077256
4.725,3.59824405015826
4.038,3.19207692832945
0,0.694532876190476
4.873,4.23725855473971
3.406,2.54195033762186
0,0.659642866666666
0,1.15069451575092
1.092,1.4666964058488
2.679,3.06423572835649
3.068,3.63193265410758
4.713,3.36133368989899
0,0.998564456060606
1.74,2.00000820601094
3.274,2.84117672976912
1.728,1.68926055931623
3.627,2.65052360848315
4.383,4.36024755750684
0,0.144158866666667
4.976,3.76206618117436
3.832,3.99615236616498
2.7,3.2263860226294
3.564,3.55844790567067
3.355,2.73087315089197
0,1.72675831127328
4.743,2.22215652624745
3.309,3.13644723756133
2.761,2.10140784576063
1.907,2.94093840226303
3.691,3.26636278118473
0.74,2.04904890896753
3.83,2.23316637857143
0,0.1685911
4.631,4.40846171879685
4.527,4.37855619726455
3.676,3.25121207973138
1.329,1.52467707169272
2.426,3.80549403542189
4.68,2.46808053549784
0,0.303087003174603
3.025,2.54130766688312
4.799,3.13376220023078
2.736,2.80132571716824
0,1.69295162619048
2.161,3.06014428724054
2.944,3.51379346873519
4.868,3.77267751161124
1.538,1.56079792688911
0,1.5800650952381
2.302,2.56536263888889
3.371,3.24797491857433
2.711,2.40047724776335
2.043,3.1717744588527
2.074,2.83824995515595
0,0.21954271025641
3.131,3.05952427924356
0,1.021401430166
2.609,1.00995798241236
3.28,2.91676477776304
0,0.0673212999999998
4.015,3.61417587691205
4.478,4.63937897254332
2.864,2.34900675576952
2.809,2.32017002869088
0,0.969781290476191
4.511,3.31247126057333
0,0.013710166666666
3.23,2.52471676727756
4.1,2.82952918313657
4.749,4.15327559047619
0,1.82278495211664
2.893,2.7331163068598
4.682,3.40398846006832
2.682,2.78381087828283
0,1.50753443716475
2.008,1.63656494176641
4.237,3.44277046666667
4.931,3.4643814847941
0,0.363022666666666
1.401,1.59482851524852
0,0.684844096466215
0,2.46736212320984
2.806,2.44957752803237
2.13,2.63753789741458
4.948,3.55629514285714
1.784,2.56482154594495
0,0.1275546
4.746,3.638944162288
1.443,1.60673266722153
2.761,2.70397490457849
3.095,2.90655632872616
3.291,3.30201750578219
4.266,3.93264168146364
4.092,3.94505433722155
4.871,4.57616181364152
3.727,3.5596506031746
0,0.754744443939394
2.285,2.34683870615366
3.558,3.15181151294996
1.331,1.35881765276389
4.503,4.24119021875902
2.793,3.04025323778136
1.906,1.97616196562082
4.361,4.20380979580905
3.37,3.02203273919083
0,1.92388447857143
4.883,4.05895643611111
4.139,4.04495461129118
0,0.489842491269841
3.631,3.18011204179067
0,0.194959566666667
2.027,2.39064668969783
2.044,1.75963052106717
4.072,2.91610777432012
2.647,2.72617660885062
1.273,2.37379883796175
3.612,3.77182904894331
0,0.224288366666667
3.385,3.55081962027037
4.871,3.58405656894587
0,0.244931666666667
3.027,3.08997542316317
2.372,2.54476947222222
0,0.781791998268398
3.709,2.90391305638999
4.234,3.51100654761904
3.884,3.34314900296329
0,0.334858094444444
0,0.824987266666667
3.901,3.54964745734266
3.518,2.86519768006372
4.466,3.70174683095238
0,2.91128378263116
0,2.0277235953602
0,2.2863939
2.668,2.34805970925449
2.033,2.54185154245134
4.246,4.00812558608059
2.421,1.76249632763115
2.576,2.9469970626814
1.456,2.32779583406781
4.123,3.47217733156376
4.294,3.25267736719152
3.088,2.99493207256318
4.857,3.83883367222222
0,1.92209639080211
1.661,1.1312939521224
3.418,3.1842479976912
0,2.21164086277056
2.679,2.86750425175129
2.001,1.86689116527439
2.693,2.27989801152153
0,1.50263516666667
4.153,3.40856987714206
1.241,2.04536388095238
0,3.3886003562049
4.525,4.2835720923972
0,0.0913442333333331
2.917,2.89612575956632
0,0.730670442342343
0,2.0305111001221
0,0.415316980952381
1.996,2.11291142188437
4.875,4.58002045655324
3.796,3.6608013884217
2.038,3.80728305612706
2.841,3.08510118303074
0,0.298883595238095
0,1.57166613524062
2.378,2.51839305634921
3.87,2.91642783748887
0,-7.7982065249671e-16
2.194,3.15873361491508
3.847,3.41997957273074
3.658,2.48898824839736
1.591,1.63592220433615
2.669,1.97477310888241
2.865,2.88343820516688
2.281,3.31392084881665
2.283,2.96656451904762
0,1.17193123809524
0,0.189093876190476
2.996,2.55943949011668
4.514,3.80127325409035
3.216,3.09551781527753
1.578,1.24329513818998
2.989,2.89015116678538
2.719,2.7358256913621
4.32,4.30312982656565
4.606,3.48052014077305
4.012,3.73164590790284
4.334,3.65733738231768
4.016,4.09203254234218
2.193,3.30207928268357
1.99,1.90278441761357
2.2,2.50592275524047
2.644,2.59946154523809
4.326,4.13183958644695
0,2.19207041038961
2.036,1.8886803480571
4.855,4.33306914775225
0,2.0492954021645
3.254,3.28597400041915
